Year,Month,Day,Time(hhmmss.mm)UTC,Latitude,Longitude,Magnitude,Depth,Catalog
  2005,05,02,175652.40,-24.265, -66.859,4.2,171,PDE  
  2005,05,03,023343.19,  2.464, 128.500,4.3,282,PDE  
  2005,05,03,044029.17, -8.684, -74.716,4.8,138,PDE  
  2005,05,03,070042.93, 27.927, 139.517,4.3,506,PDE  
  2005,05,03,080451.92, 20.996, -69.715,4.3,125,PDE  
  2005,05,03,101058.19,-20.192,-177.710,4.2,520,PDE  
  2005,05,03,110453.15, 41.481, 138.930,5.0,208,PDE  
  2005,05,03,114549.84,-20.884,-178.638,4.6,529,PDE  
  2005,05,03,195440.86,-20.724, -67.221,4.3,188,PDE  
  2005,05,03,195952.73, 37.294,  72.398,4.1,193,PDE  
  2005,05,04,095946.23, 18.351, 145.371,4.1,255,PDE  
  2005,05,04,123258.96, 25.493, 141.204,4.3,136,PDE  
  2005,05,05,040644.18,-18.988,-178.224,4.2,562,PDE  
  2005,05,05,080835.82,-20.323,-177.341,4.1,531,PDE  
  2005,05,05,082307.56, -7.560, 128.562,4.3,201,PDE  
  2005,05,05,100440.46,-22.134,-179.649,4.5,568,PDE  
  2005,05,05,103259.94,  4.745, 125.263,4.3,301,PDE  
  2005,05,05,145648.01,-35.157, 179.545,4.6,320,PDE  
  2005,05,05,204404.54, 51.715, 157.115,4.3,122,PDE  
  2005,05,05,212237.92, 37.878, 134.520,4.1,392,PDE  
  2005,05,06,061846.36,-20.863,-178.721,4.3,615,PDE  
  2005,05,06,100300.96, -6.440, 146.683,4.0,109,PDE  
  2005,05,06,103959.73, 12.735, 143.460,4.4,114,PDE  
  2005,05,06,152738.96, 38.008, 141.284,4.3,103,PDE  
  2005,05,06,171220.28,  5.519, 127.353,4.2,196,PDE  
  2005,05,06,200851.95,-20.288,-178.046,4.2,582,PDE  
  2005,05,07,102338.06,-18.586,-177.699,4.0,540,PDE  
  2005,05,07,111657.60,-37.560, 176.170,4.1,248,PDE  
  2005,05,07,113735.06, 38.330,  75.704,4.0,136,PDE  
  2005,05,07,122531.56,-15.522, 167.554,4.5,126,PDE  
  2005,05,07,172748.37,-18.462,-175.147,4.5,150,PDE  
  2005,05,07,195928.87, 19.990, -69.889,4.3,176,PDE  
  2005,05,07,203127.80, -6.410, 130.364,4.2,139,PDE  
  2005,05,08,002206.57,  0.743, 125.998,4.3,130,PDE  
  2005,05,08,005645.99, 22.083, 143.261,4.5,271,PDE  
  2005,05,08,034822.16,-20.385, -66.702,4.3,230,PDE  
  2005,05,08,042438.81,  6.687, -72.969,4.6,162,PDE  
  2005,05,08,131823.67,-13.591, 167.493,4.3,152,PDE  
  2005,05,08,145001.98, -6.022, 146.488,4.8,120,PDE  
  2005,05,08,211956.48, 36.352,  69.950,4.0,146,PDE  
  2005,05,08,220330.72, 43.792, 147.546,4.3,124,PDE  
  2005,05,09,014859.50,-40.500, 173.320,4.3,169,PDE  
  2005,05,09,065354.75, 45.463,  26.334,4.1,135,PDE  
  2005,05,09,101009.22,-29.854,-179.795,4.5,151,PDE  
  2005,05,09,101023.08,-17.536,-178.813,4.2,538,PDE  
  2005,05,09,103339.93,-20.801,-177.075,4.0,249,PDE  
  2005,05,09,120612.59, -5.087, 153.897,4.6,107,PDE  
  2005,05,09,122616.37,-18.788,-174.921,4.6,101,PDE  
  2005,05,09,180043.20,-22.176, -68.400,4.3,128,PDE  
  2005,05,09,221513.70, 53.314, 153.517,4.0,490,PDE  
  2005,05,09,234326.47,-15.466, 167.682,4.8,111,PDE  
  2005,05,10,000049.15, -7.285, 126.678,4.0,315,PDE  
  2005,05,10,012415.14,-24.647, 179.862,4.7,518,PDE  
  2005,05,10,020046.73, 13.000, 143.354,4.1,185,PDE  
  2005,05,10,034542.42,-25.360, 179.587,4.2,513,PDE  
  2005,05,10,055658.96,-21.366, -66.706,4.1,223,PDE  
  2005,05,10,081017   ,-31.799,-178.837,4.2,457,PDE  
  2005,05,10,095841.43, 45.394, 148.986,4.5,133,PDE  
  2005,05,10,104407.99, 44.181, 141.394,4.1,213,PDE  
  2005,05,10,111914.71,-20.265,-177.982,4.5,522,PDE  
  2005,05,10,120049.95,  6.837, -73.118,4.0,164,PDE  
  2005,05,10,130614.60, 14.289, -91.555,4.5,106,PDE  
  2005,05,10,134142.12, -5.992, 128.729,4.2,308,PDE  
  2005,05,10,162341.19, 48.023, 147.195,4.3,443,PDE  
  2005,05,10,232517.34,-23.437, -67.753,4.1,126,PDE  
  2005,05,10,235038.94, 43.781, 143.205,5.0,160,PDE  
  2005,05,11,115417.11, 14.080, 120.636,4.2,141,PDE  
  2005,05,11,131346.74,-19.536,-177.805,4.5,564,PDE  
  2005,05,11,151835.24,-17.232,-177.202,4.3,215,PDE  
  2005,05,11,154601.47,-19.592, -68.892,4.0,108,PDE  
  2005,05,12,050252.10,-37.940, 176.000,4.1,202,PDE  
  2005,05,12,050703.03,  6.747, -73.002,4.1,164,PDE  
  2005,05,12,092953.90,-38.030, 176.360,4.3,176,PDE  
  2005,05,12,135809.81, -8.056, 111.604,4.5,100,PDE  
  2005,05,12,152022.99,-18.309, -69.084,4.1,132,PDE  
  2005,05,12,153025.21, -7.026, 129.325,4.3,134,PDE  
  2005,05,12,155342.41,-25.747, 179.603,4.2,536,PDE  
  2005,05,12,222118.89,-19.728,-173.035,4.1,345,PDE  
  2005,05,13,021503.81,-20.516,-177.913,4.4,455,PDE  
  2005,05,13,022757.99,-31.327, 179.877,4.1,388,PDE  
  2005,05,13,041017.56, -0.107, 123.635,4.1,250,PDE  
  2005,05,13,060742.40,-45.020, 167.990,4.1,101,PDE  
  2005,05,13,170104.97,  2.812, 125.828,4.3,123,PDE  
  2005,05,13,200232.40,-19.428, -68.987,4.0,119,PDE  
  2005,05,14,015320.66, 45.684,  26.437,5.2,148,PDE  
  2005,05,14,100244.89,-22.696,-176.650,5.7,119,PDE  
  2005,05,14,133320.01, 36.646,  71.210,4.3,209,PDE  
  2005,05,14,155930.58,-17.102,-175.081,4.1,109,PDE  
  2005,05,14,173611.47, -0.250, 102.006,4.2,136,PDE  
  2005,05,15,003850.68,-22.316,-179.305,4.1,488,PDE  
  2005,05,15,050554.30,-38.630, 175.670,4.0,170,PDE  
  2005,05,15,054319.87,-15.941,-175.045,4.0,215,PDE  
  2005,05,15,061115.86,  6.109, 126.028,4.5,121,PDE  
  2005,05,15,065802.33,-15.555,-178.310,4.1,410,PDE  
  2005,05,15,100655.60,-27.792, -67.134,4.1,120,PDE  
  2005,05,15,195506.33, -6.699, 129.660,4.8,169,PDE  
  2005,05,16,022516.09, 48.643, 147.655,4.1,468,PDE  
  2005,05,16,023827.10,-35.780, 178.340,4.6,201,PDE  
  2005,05,16,031856.40,-37.190, 176.590,4.6,272,PDE  
  2005,05,16,040534.54,-18.940,-175.438,4.5,174,PDE  
  2005,05,16,142103.43, -4.849, 145.631,4.6,142,PDE  
  2005,05,16,175842.73, 14.259, 120.599,4.1,188,PDE  
  2005,05,16,182925.35,-14.814,-177.852,4.2,362,PDE  
  2005,05,16,223932.60, 17.677, -94.924,4.1,143,PDE  
  2005,05,16,235059.70, -6.585, 129.703,4.6,127,PDE  
  2005,05,17,001658.49, -7.284, 128.910,4.5,148,PDE  
  2005,05,17,005344.03, 13.603, 120.908,4.6,117,PDE  
  2005,05,17,005931.37,  4.528, 123.406,4.6,554,PDE  
  2005,05,17,030416.06,-20.714,-176.939,4.3,253,PDE  
  2005,05,17,041357.97, -6.463, 130.171,4.3,129,PDE  
  2005,05,17,153712.77,  1.652, 126.896,4.1,158,PDE  
  2005,05,17,180500.17, -6.621, 127.809,4.0,388,PDE  
  2005,05,17,180633.20, 24.905, 121.916,4.3,126,PDE  
  2005,05,18,002323.14, -5.877, 128.600,4.1,302,PDE  
  2005,05,18,005002.84,  2.918, 122.930,4.2,513,PDE  
  2005,05,18,061450.30, 16.566, -93.870,4.1,138,PDE  
  2005,05,18,090210.18, -6.959, 129.563,5.0,103,PDE  
  2005,05,18,091053.65,-56.413, -26.863,6.0,102,PDE  
  2005,05,18,093038.10, 15.733, -92.767,4.3,169,PDE  
  2005,05,18,121431.93,-34.397,-179.228,4.1,167,PDE  
  2005,05,18,165929.69, -7.478, 127.883,4.6,143,PDE  
  2005,05,19,035948.66, -6.861, 129.683,4.1,129,PDE  
  2005,05,19,062813.14,-23.995, -66.670,4.0,196,PDE  
  2005,05,19,075250.81,-12.968, 166.810,5.0,117,PDE  
  2005,05,19,122045.33,-32.742, -69.865,4.7,104,PDE  
  2005,05,19,131947.58,-18.445,-173.666,4.2,175,PDE  
  2005,05,19,141728.70,  6.456, 125.709,5.4,148,PDE  
  2005,05,19,155637.51,-31.538, -69.426,4.9,117,PDE  
  2005,05,19,160338.26,-16.047,-176.537,4.3,352,PDE  
  2005,05,19,161611.80,-15.951,-176.529,4.2,333,PDE  
  2005,05,20,050726.61, 42.636, 136.762,4.4,317,PDE  
  2005,05,20,055121.64, 13.929, 120.660,4.2,157,PDE  
  2005,05,20,060650.78,  2.242, 127.678,4.2,200,PDE  
  2005,05,20,070608.18, -6.257, 130.373,4.1,124,PDE  
  2005,05,20,124042.41,-24.529, 178.840,6.0,565,PDE  
  2005,05,20,162214.38,-55.934, -27.533,4.3,142,PDE  
  2005,05,20,170528.83, -5.772, 154.430,4.2,132,PDE  
  2005,05,20,203725.56,-20.592,-177.852,4.4,623,PDE  
  2005,05,20,213258.93,-21.351, -66.668,4.6,204,PDE  
  2005,05,21,054855.03, -7.653, 120.756,4.2,154,PDE  
  2005,05,21,083718.74,  4.484, -75.613,4.4,158,PDE  
  2005,05,21,140116.72, 34.465, 136.604,4.3,350,PDE  
  2005,05,21,143453.72, -5.694, 154.424,4.4,119,PDE  
  2005,05,21,162922.66, 30.710, 138.464,5.1,395,PDE  
  2005,05,21,174423.10, 21.638, 143.130,4.2,284,PDE  
  2005,05,21,182334.50,-19.468,-177.378,4.1,289,PDE  
  2005,05,21,213715.29,-28.848,-178.429,4.2,220,PDE  
  2005,05,21,232853.46,  5.525, 125.478,4.6,143,PDE  
  2005,05,22,010555.47,-19.514, -68.315,5.1,150,PDE  
  2005,05,22,015739.40, 36.495,  71.093,4.2,150,PDE  
  2005,05,22,021450.86, 36.527,  70.662,4.7,164,PDE  
  2005,05,22,030616.16,-22.126,-178.837,4.1,469,PDE  
  2005,05,22,113914.99, -7.759, -74.354,4.1,157,PDE  
  2005,05,23,013224.76, 18.588, 146.526,4.1,100,PDE  
  2005,05,23,014159.80,-25.373,-179.468,4.0,439,PDE  
  2005,05,23,025143.51,-24.526,-177.183,4.4,117,PDE  
  2005,05,23,031654.36,-24.183, -66.934,4.0,180,PDE  
  2005,05,23,061708.06, -7.640, 128.330,4.6,103,PDE  
  2005,05,23,084109.91,-17.356,-178.497,4.1,534,PDE  
  2005,05,23,141639.66, -5.263, 146.958,4.5,204,PDE  
  2005,05,23,155612.82, -4.268, 103.026,4.5,130,PDE  
  2005,05,23,162308.40,-36.350, 177.700,4.1,247,PDE  
  2005,05,24,021904.43,  0.508, 123.408,4.0,306,PDE  
  2005,05,24,045144.88,-18.494,-177.774,5.2,555,PDE  
  2005,05,24,065009.69,-19.062,-177.457,4.3,568,PDE  
  2005,05,24,165215.89, 44.822, 146.888,4.4,143,PDE  
  2005,05,24,200425.40, 17.299, -94.509,4.0,147,PDE  
  2005,05,24,223203.58,-20.890,-177.243,4.3,490,PDE  
  2005,05,25,015907.33,-24.208, -66.934,4.6,167,PDE  
  2005,05,25,021315.50,-24.497,-179.904,4.3,516,PDE  
  2005,05,25,031142.14, 22.059, 142.922,4.1,114,PDE  
  2005,05,25,065221.88,-20.166, -69.282,4.0,117,PDE  
  2005,05,25,134934.94,-27.751, -66.609,4.4,161,PDE  
  2005,05,25,153218.83,-23.801, 179.021,4.4,574,PDE  
  2005,05,25,184432.16,  0.129, 126.712,4.8,123,PDE  
  2005,05,25,204833.16,-14.973, 167.433,4.6,128,PDE  
  2005,05,26,035437   ,-28.963, -67.419,4.1,120,PDE  
  2005,05,26,073448.66, -7.429, 126.617,4.4,300,PDE  
  2005,05,26,121403.72, -7.839, 123.284,4.3,254,PDE  
  2005,05,26,154950.69,-56.068, -27.642,4.9,130,PDE  
  2005,05,26,191246.22, -4.272, 103.065,4.6,125,PDE  
  2005,05,26,222030.28, 44.716, 148.041,4.2,122,PDE  
  2005,05,26,222842.18,-30.520,-178.410,4.6,142,PDE  
  2005,05,26,232929.79,-59.658, -27.555,5.1,139,PDE  
  2005,05,27,042313.70,-36.460, 177.870,4.3,208,PDE  
  2005,05,27,080718.65, 38.575, 140.364,5.1,109,PDE  
  2005,05,27,125648.19,-19.691,-178.147,4.2,605,PDE  
  2005,05,27,140746.45, -7.290, 128.791,4.1,133,PDE  
  2005,05,27,181357.74, 36.440,  71.494,4.3,104,PDE  
  2005,05,28,055131.29,-16.681, -70.875,4.7,142,PDE  
  2005,05,28,094050.39, 13.197, 143.414,4.3,207,PDE  
  2005,05,28,132657.96,-17.826,-178.612,4.3,556,PDE  
  2005,05,28,133206.35, -5.697, 154.458,4.3,114,PDE  
  2005,05,28,135331.30,-18.516,-177.827,4.2,618,PDE  
  2005,05,28,140441.32, -6.355, 128.334,4.6,394,PDE  
  2005,05,28,161040.89,-24.080, -66.781,4.1,188,PDE  
  2005,05,28,170829.62, -7.236, 123.073,4.4,584,PDE  
  2005,05,28,173710.22, -8.179, 121.745,4.2,236,PDE  
  2005,05,28,205512.01, 34.395, 137.551,5.2,296,PDE  
  2005,05,29,031902.31,  2.774, 128.481,4.6,153,PDE  
  2005,05,29,085535.80, 38.260,  22.730,4.8,104,PDE  
  2005,05,29,091928.15,-31.314, -68.493,4.6,106,PDE  
  2005,05,29,093444.08,-17.887,-178.527,4.3,560,PDE  
  2005,05,29,140318.65,-23.303, 179.991,4.4,507,PDE  
  2005,05,29,140514.91,-12.010, 167.679,4.3,340,PDE  
  2005,05,29,154131   ,-31.654, -67.611,4.8,100,PDE  
  2005,05,29,190616.17, 36.407,  70.915,4.3,137,PDE  
  2005,05,29,203634.80,-28.504, -70.103,4.3,101,PDE  
  2005,05,29,221844.90, -6.168, 128.682,4.3,272,PDE  
  2005,05,29,232743.49, 36.501,  71.044,4.9,220,PDE  
  2005,05,30,030438.87, 45.903, 142.394,4.3,327,PDE  
  2005,05,30,033056.42,-17.211,-178.467,4.2,472,PDE  
  2005,05,30,091407.27,-23.944, -66.657,4.1,199,PDE  
  2005,05,30,105514.51, 15.166, -92.010,4.1,124,PDE  
  2005,05,30,182821.93,-21.712,-178.101,4.2,433,PDE  
  2005,05,30,234014.76,-28.888, -66.994,4.5,123,PDE  
  2005,05,31,021937.16, 47.262, 152.596,4.6,129,PDE  
  2005,05,31,070142.50,-38.190, 176.250,4.5,171,PDE  
  2005,05,31,133700.34,-19.112, -69.149,4.1,122,PDE  
  2005,05,31,204401.28, -6.000, 154.734,4.3,199,PDE  
  2005,05,31,215408.57,-25.121, 179.588,4.5,502,PDE  
  2005,05,31,221313.15, 45.008, 147.658,4.6,125,PDE  
  2005,06,01,030726.80,  4.638, 123.454,4.4,530,PDE  
  2005,06,01,092807.05,-19.200,-177.597,4.2,569,PDE  
  2005,06,01,113254.44,-21.242,-179.361,4.3,643,PDE  
  2005,06,01,122421.49, 18.462, -68.753,4.2,148,PDE  
  2005,06,02,060113.08,-24.197, -67.043,4.2,163,PDE  
  2005,06,02,082431.94, -2.418, -78.990,4.2,114,PDE  
  2005,06,02,085308.90,  5.211, 125.496,4.9,100,PDE  
  2005,06,02,100144.83,-16.120, -69.488,4.6,216,PDE  
  2005,06,02,105601.65,-24.221, -67.003,6.1,196,PDE  
  2005,06,02,111022.41,-24.130, -66.932,4.1,183,PDE  
  2005,06,02,111541.64,-24.279, -67.019,4.1,172,PDE  
  2005,06,02,113648.86,-24.203, -67.065,4.2,177,PDE  
  2005,06,02,124534.77,-22.843, -67.890,4.4,111,PDE  
  2005,06,02,144458.63,-24.156, -66.993,4.1,180,PDE  
  2005,06,02,151409.14,-17.611,-178.426,4.3,551,PDE  
  2005,06,02,152657.59,-18.662,-178.034,4.5,496,PDE  
  2005,06,02,223211.85,-18.879, 169.306,4.7,260,PDE  
  2005,06,03,051256.06,-23.611, 179.982,4.6,540,PDE  
  2005,06,03,085711.87,-20.193,-178.374,4.4,567,PDE  
  2005,06,03,114138.29, -5.479, 147.208,4.3,174,PDE  
  2005,06,03,134325.14, -6.141, 131.751,4.3,101,PDE  
  2005,06,03,184505.03, -7.076, 126.860,4.5,150,PDE  
  2005,06,03,191928.99,  2.783, 125.408,4.2,228,PDE  
  2005,06,03,192449.01,-16.481, -70.725,5.0,134,PDE  
  2005,06,04,000653.62, 37.138,  71.876,4.5,108,PDE  
  2005,06,04,014621.71,-25.459,-178.819,4.6,440,PDE  
  2005,06,04,182337.90, 33.117, 137.587,4.8,338,PDE  
  2005,06,04,194531.81,-19.744,-177.743,4.1,537,PDE  
  2005,06,04,213441.90,-31.540, -69.738,4.5,150,PDE  
  2005,06,05,000144.11, 18.799, 145.727,4.8,132,PDE  
  2005,06,05,021024.26,-21.464, 170.389,4.1,156,PDE  
  2005,06,05,030237.87, -6.658, 128.304,4.2,343,PDE  
  2005,06,05,045450.39,-20.494,-177.916,4.3,495,PDE  
  2005,06,05,090611.54, -5.760, 154.739,4.2,108,PDE  
  2005,06,05,095635.13, 21.650, 143.305,4.0,287,PDE  
  2005,06,05,103659.74,-20.456,-178.784,4.2,584,PDE  
  2005,06,05,130647.96,-18.838, 169.234,4.3,247,PDE  
  2005,06,05,164209.48,  4.783,  95.677,4.2,124,PDE  
  2005,06,05,185251.20,-20.941,-175.921,4.3,100,PDE  
  2005,06,05,214425.70,-29.407, -68.022,4.1,145,PDE  
  2005,06,05,215253.20, -7.030, 125.940,4.7,481,PDE  
  2005,06,05,221911.52,-16.237,-174.267,4.2,135,PDE  
  2005,06,05,233605.97,-21.904,-179.655,4.0,574,PDE  
  2005,06,06,042817.45, 44.520, 142.191,4.1,253,PDE  
  2005,06,06,111221.36, 37.566,  72.443,4.6,182,PDE  
  2005,06,06,115412.11, 28.268, 139.880,4.2,401,PDE  
  2005,06,06,123033.23, 36.216,  70.131,4.5,116,PDE  
  2005,06,06,191802.03,-19.965,-177.943,4.3,533,PDE  
  2005,06,06,213353.30,-37.750, 176.560,4.3,156,PDE  
  2005,06,06,231846.16, 36.363,  70.759,4.3,189,PDE  
  2005,06,06,234137.60, 16.047, -93.545,4.1,116,PDE  
  2005,06,07,000201.28,-16.824,-177.879,4.2,300,PDE  
  2005,06,07,001312.48, -5.838, 154.423,4.1,140,PDE  
  2005,06,07,035046.22, -8.281, 108.907,4.4,100,PDE  
  2005,06,07,042200.75,-29.522,-179.122,5.7,318,PDE  
  2005,06,07,074032.01,-30.278,-178.766,4.1,150,PDE  
  2005,06,07,122425.48, -7.114, 127.552,4.6,217,PDE  
  2005,06,07,131835.90, 17.067, -94.792,4.0,128,PDE  
  2005,06,07,135940.79,-17.415,-178.768,4.5,522,PDE  
  2005,06,07,162003.02,-10.702, -74.239,5.3,125,PDE  
  2005,06,07,193025.93,-16.179, 167.896,4.2,203,PDE  
  2005,06,07,200746.09, 53.213, 172.878,4.5,105,PDE  
  2005,06,08,023935.27,-28.418, -69.018,5.1,122,PDE  
  2005,06,08,125051.53,-19.342, -68.871,4.5,133,PDE  
  2005,06,08,212458.48,-28.517,-178.044,5.0,234,PDE  
  2005,06,09,031907.43,  3.778, 126.335,4.4,111,PDE  
  2005,06,09,182704.41,-23.312,-178.215,4.7,284,PDE  
  2005,06,09,205550.50,-38.300, 175.890,4.0,165,PDE  
  2005,06,09,221626.18, 47.814, 152.591,4.1,158,PDE  
  2005,06,09,230311.75,-17.839,-178.584,4.4,560,PDE  
  2005,06,10,000317.78, 36.301,  70.309,4.3,147,PDE  
  2005,06,10,021634.20, -5.463, 147.284,4.1,177,PDE  
  2005,06,10,062422.87,-31.385, -69.171,4.2,109,PDE  
  2005,06,10,102915.33,-25.902,-177.222,4.5,115,PDE  
  2005,06,10,111427.01, 27.253, 140.236,4.1,503,PDE  
  2005,06,10,141915.20, 17.167, -94.542,4.0,151,PDE  
  2005,06,10,150118.19,-22.447, -68.394,4.1,102,PDE  
  2005,06,10,182553.68,-12.528, 166.913,4.4,292,PDE  
  2005,06,10,190520.05,-17.878,-178.664,4.1,646,PDE  
  2005,06,11,001217.50,-38.240, 176.090,4.3,185,PDE  
  2005,06,11,014726.90,-29.654,-178.530,4.4,173,PDE  
  2005,06,11,015601.02,  5.142, -76.104,4.0,114,PDE  
  2005,06,11,051717.92, -6.699, 129.037,4.5,179,PDE  
  2005,06,11,152759.76, 36.523,  71.214,4.5,199,PDE  
  2005,06,11,155836.88, 37.654,  72.498,4.1,112,PDE  
  2005,06,11,220824.31, -6.449, 130.272,4.9,157,PDE  
  2005,06,12,052907.80,-37.300, 176.800,4.2,311,PDE  
  2005,06,12,094838.64,  4.209, 127.943,4.7,113,PDE  
  2005,06,12,113232.73,-23.348,-179.702,4.2,511,PDE  
  2005,06,12,134058.89, 30.252, 138.622,4.3,435,PDE  
  2005,06,12,192138.59, 36.513,  70.834,4.3,215,PDE  
  2005,06,13,001120.38,-20.323, -68.667,4.4,113,PDE  
  2005,06,13,044944.92, 36.616,  72.075,4.1,200,PDE  
  2005,06,13,052128.31,-14.777, 171.611,4.3,655,PDE  
  2005,06,13,053138.86, -6.316, 130.378,4.8,108,PDE  
  2005,06,13,101239.10,-23.224,-177.670,4.2,198,PDE  
  2005,06,13,101710.41, -4.917, 151.660,4.4,185,PDE  
  2005,06,13,143947.80, -5.969, 154.524,4.2,416,PDE  
  2005,06,13,191821.01, 37.323, 135.122,4.7,357,PDE  
  2005,06,13,195637.24,-23.562,-179.591,4.9,488,PDE  
  2005,06,13,224433.90,-19.987, -69.197,7.8,115,PDE  
  2005,06,13,231524.46,-20.251, -68.789,4.6,106,PDE  
  2005,06,13,231835.72,-20.029, -69.108,4.5,105,PDE  
  2005,06,13,232518.82,-19.887, -68.922,4.4,103,PDE  
  2005,06,13,232639.34,-19.863, -68.919,4.8,106,PDE  
  2005,06,13,233926.77,-19.978, -69.029,4.6,101,PDE  
  2005,06,13,234711.24,-20.108, -68.849,4.2,128,PDE  
  2005,06,14,001537.51,-20.005, -68.884,4.0,108,PDE  
  2005,06,14,003901.42,-19.577, -69.037,4.0,148,PDE  
  2005,06,14,004458.94,-19.852, -68.736,4.1,147,PDE  
  2005,06,14,005718.38,-19.853, -68.918,4.4,111,PDE  
  2005,06,14,010713.37,-19.849, -68.953,4.7,105,PDE  
  2005,06,14,012212.09,-18.719,-174.715,5.7,144,PDE  
  2005,06,14,013929.83,-19.867, -69.081,4.2,104,PDE  
  2005,06,14,020816.59,-20.101, -69.280,4.2,105,PDE  
  2005,06,14,054253.65,-19.946, -68.905,4.0,108,PDE  
  2005,06,14,065440.31, 50.263, 151.697,4.9,342,PDE  
  2005,06,14,082958.57,-31.832, -67.041,4.5,117,PDE  
  2005,06,14,090703.20,-33.672, 179.511,5.2,176,PDE  
  2005,06,14,100449.37, 13.106, -87.728,4.1,178,PDE  
  2005,06,14,123929.08,-20.157, -69.159,4.4,103,PDE  
  2005,06,14,135551.20,-17.507,-178.507,4.2,572,PDE  
  2005,06,14,144647.62,-17.503, -69.393,4.0,162,PDE  
  2005,06,14,154501.32, 15.246, -61.409,4.9,147,PDE  
  2005,06,14,160939.67,-20.085,-177.588,4.4,509,PDE  
  2005,06,14,164744.15,-19.961, -68.966,4.5,102,PDE  
  2005,06,14,170546.15,  3.684, 123.392,4.3,484,PDE  
  2005,06,14,171642.73,-19.934, -68.913,4.3,112,PDE  
  2005,06,14,193204.73, -7.428, 106.973,4.1,102,PDE  
  2005,06,14,223325.65,-35.022, 178.732,5.3,199,PDE  
  2005,06,15,005651.03,  5.321, 123.849,4.5,526,PDE  
  2005,06,15,050644.68,-20.000, -69.034,4.2,104,PDE  
  2005,06,15,054912.65,-23.918, -66.740,4.2,189,PDE  
  2005,06,15,071445.31, 25.836, 141.235,5.2,123,PDE  
  2005,06,15,074941.09, 23.913, 141.387,4.2,149,PDE  
  2005,06,15,080739.69, 28.475, 128.598,4.4,146,PDE  
  2005,06,15,112455.22,-22.150,-179.953,4.3,667,PDE  
  2005,06,15,141005.94,-19.877, -68.896,4.0,119,PDE  
  2005,06,15,141334.71,-17.096,-174.615,4.1,135,PDE  
  2005,06,15,142402.36,-20.142, -69.053,4.5,101,PDE  
  2005,06,15,145858.05,-20.159, -68.933,4.5,109,PDE  
  2005,06,15,163850.61,-19.836, -69.095,4.7,106,PDE  
  2005,06,15,172621.76, 16.646, 145.485,4.3,322,PDE  
  2005,06,15,180153.90, 44.540, 147.394,4.5,141,PDE  
  2005,06,16,082358.57, 19.143, 145.509,4.2,395,PDE  
  2005,06,16,103100.35,  1.106, 127.255,4.5,129,PDE  
  2005,06,16,152738.30,-20.206, -68.810,4.2,116,PDE  
  2005,06,16,181100.87,-19.952,-177.832,4.6,368,PDE  
  2005,06,16,181509.24, -6.200, 130.407,4.6,113,PDE  
  2005,06,17,021128.99,-24.933, 179.852,4.5,505,PDE  
  2005,06,17,050803.10,-36.390, 177.890,4.1,207,PDE  
  2005,06,17,064723.64, -3.943, 142.737,4.3,132,PDE  
  2005,06,17,114057.25, -7.066, 107.298,4.1,107,PDE  
  2005,06,17,145307.61,-23.888, -66.765,4.0,186,PDE  
  2005,06,17,201845.54,-21.164,-179.103,4.5,591,PDE  
  2005,06,17,202401.92, 46.086, 143.052,4.8,336,PDE  
  2005,06,18,010744.14,-24.145, 179.910,4.4,550,PDE  
  2005,06,18,013243.32,-19.924, -69.084,4.0,105,PDE  
  2005,06,18,140055.95,  0.388, 124.207,4.4,235,PDE  
  2005,06,18,151642.41, 45.714,  26.695,5.0,138,PDE  
  2005,06,18,165032.97,-20.016, -68.952,4.4,106,PDE  
  2005,06,18,174923.45,-19.962, -68.902,4.8,101,PDE  
  2005,06,18,193833.27,-17.597,-178.975,4.4,474,PDE  
  2005,06,18,204732.22,-11.195, -71.441,4.3,189,PDE  
  2005,06,18,231008.17,-17.633,-178.775,4.5,600,PDE  
  2005,06,19,014542   ,-39.140, 174.880,5.1,210,PDE  
  2005,06,19,015804.98,-15.445, 167.509,4.6,123,PDE  
  2005,06,19,041333.24,-19.889, -68.756,4.4,128,PDE  
  2005,06,19,061631.26, 40.058, 142.488,4.0,100,PDE  
  2005,06,19,071613.82,-20.797,-178.810,4.7,578,PDE  
  2005,06,19,074909.33,-15.575, -71.417,4.2,136,PDE  
  2005,06,19,080607.85, 45.306, 143.553,4.1,289,PDE  
  2005,06,19,091305.20, 14.397, -91.636,4.2,154,PDE  
  2005,06,19,141122.49,  6.155, 126.110,4.6,185,PDE  
  2005,06,19,150410.30, -4.943, 148.218,4.4,546,PDE  
  2005,06,20,002614.07,-14.430, 167.122,4.3,182,PDE  
  2005,06,20,014621.14, 12.548, 142.521,4.2,168,PDE  
  2005,06,20,023259.97, 36.346,  71.078,5.3,235,PDE  
  2005,06,20,025306   ,-37.040, 177.010,4.5,258,PDE  
  2005,06,20,045515.50,-36.990, 177.040,4.6,211,PDE  
  2005,06,20,050905.31, -7.087, 117.147,4.7,613,PDE  
  2005,06,20,061220.30, -8.900, 125.122,4.1,174,PDE  
  2005,06,20,084853.90,-36.680, 176.880,4.3,351,PDE  
  2005,06,20,152616.17,-21.150,-178.683,4.5,528,PDE  
  2005,06,20,175816.99, -1.533, -77.577,4.1,190,PDE  
  2005,06,20,190807.25,-32.108, 179.158,4.3,536,PDE  
  2005,06,21,014229.96,-17.624,-178.978,4.2,650,PDE  
  2005,06,21,051118.22,-19.985, -68.807,5.5,105,PDE  
